,date,total,covid,pct,rolling_pct
157,2020-07-07,5384,2502,0.4647102526002972,0.4437445242159488
158,2020-07-08,5657,2561,0.45271345235990806,0.45999292367983347
159,2020-07-09,5849,2723,0.4655496666096769,0.4609911238566274
160,2020-07-10,5663,2492,0.4400494437577256,0.45277085424243685
161,2020-07-11,3211,1529,0.47617564621613206,0.46059158552784485
162,2020-07-12,2835,1342,0.47336860670194003,0.4631978988919326
163,2020-07-13,4950,2301,0.46484848484848484,0.47146424592218567
164,2020-07-14,5759,2717,0.4717832957110609,0.4700001290871619
165,2020-07-15,6024,2811,0.46663346613545814,0.4677550822316679
166,2020-07-16,5611,2674,0.476563892354304,0.471660218066941
167,2020-07-17,5231,2337,0.4467597017778627,0.46331902008920833
168,2020-07-18,2802,1182,0.42184154175588867,0.4483883786293518
169,2020-07-19,2580,1143,0.44302325581395346,0.43720816644923494
170,2020-07-20,5007,2425,0.48432194927102057,0.4497289156136209
171,2020-07-21,5733,2580,0.4500261643118786,0.45912378979895085
172,2020-07-22,6176,2588,0.41904145077720206,0.4511298547867004
173,2020-07-23,6106,2843,0.4656075990828693,0.4448917380573167
174,2020-07-24,2584,1273,0.49264705882352944,0.45909870289453364
175,2020-07-25,780,427,0.5474358974358975,0.5018968517807654
176,2020-07-26,756,406,0.5370370370370371,0.5257066644321546
177,2020-07-27,1906,1192,0.6253934942287513,0.5699554762338953
178,2020-07-28,2819,1488,0.5278467541681447,0.563425761811311
179,2020-07-29,5279,2349,0.4449706383784808,0.5327369622584589
180,2020-07-30,6114,2814,0.4602551521099117,0.4776908482188458
181,2020-07-31,5836,2528,0.433173406442769,0.4461330656437205
182,2020-08-01,2909,1263,0.43416981780680647,0.44253279211982904
183,2020-08-02,2800,1215,0.43392857142857144,0.433757265226049
184,2020-08-03,4892,2264,0.4627964022894522,0.4436315971749434
185,2020-08-04,2956,1437,0.4861299052774019,0.4609516263318085
186,2020-08-05,1897,1073,0.5656299420137059,0.50485208319352
187,2020-08-06,2481,1306,0.5264006449012495,0.5260534973974523
188,2020-08-07,3378,1582,0.46832445233866193,0.5201183464178724
189,2020-08-08,2962,1277,0.43112761647535447,0.4752842379050886
190,2020-08-09,2884,1225,0.42475728155339804,0.44140311678913813
191,2020-08-10,5373,2383,0.4435138656244184,0.4331329212177237
192,2020-08-11,5731,2602,0.4540219856918513,0.4407643776232226
193,2020-08-12,5667,2381,0.4201517557790718,0.43922920236511387
194,2020-08-13,5857,2547,0.43486426498207276,0.43634600215099867
195,2020-08-14,5210,2078,0.39884836852207295,0.4179547964277392
196,2020-08-15,3193,1330,0.416536172878171,0.4167496021274389
197,2020-08-16,2824,1107,0.3919971671388102,0.40246056951301806
198,2020-08-17,5566,2387,0.4288537549407115,0.4124623649858976
199,2020-08-18,6043,2461,0.40724805560152244,0.40936632589368144
200,2020-08-19,6108,2420,0.39620170268500327,0.4107678377424124
201,2020-08-20,6131,2363,0.38541836568259663,0.3962893746563741
202,2020-08-21,5349,2163,0.40437464946719015,0.3953315726115967
203,2020-08-22,3069,1110,0.3616813294232649,0.38382478152435057
204,2020-08-23,3152,1198,0.3800761421319797,0.38204404034081163
205,2020-08-24,5231,2188,0.41827566430892754,0.38667771195472406
206,2020-08-25,5869,2376,0.4048389844948032,0.40106359697857014
207,2020-08-26,6222,2345,0.37688846030215367,0.40000103636862816
208,2020-08-27,6463,2569,0.3974934241064521,0.39307362296780296
209,2020-08-28,5947,2409,0.40507819068437867,0.39315335836432813
210,2020-08-29,3147,1134,0.3603431839847474,0.3876382662585261
211,2020-08-30,3147,1153,0.3663806800127105,0.3772673515606122
212,2020-08-31,5429,2253,0.41499355314054154,0.38057247237933317
213,2020-09-01,5665,2060,0.36363636363636365,0.38167019892987186
214,2020-09-02,6049,2466,0.40767068937014384,0.3954335353823497
215,2020-09-03,5796,2321,0.4004485852311939,0.39058521274590047
216,2020-09-04,5526,2001,0.36210640608034744,0.390075226893895
217,2020-09-05,3104,1025,0.33021907216494845,0.36425802115882994
218,2020-09-06,2781,852,0.3063646170442287,0.33289669842984154
219,2020-09-07,3235,1226,0.37897990726429676,0.33852119882449133
220,2020-09-08,6043,2187,0.3619063379116333,0.3490836207400529
221,2020-09-09,7135,2674,0.37477224947442184,0.3718861648834506
222,2020-09-10,7328,2748,0.375,0.370559529128685
223,2020-09-11,6369,2255,0.3540587219343696,0.3679436571362638
224,2020-09-12,3638,1137,0.3125343595382078,0.34719769382419247
225,2020-09-13,3749,1178,0.3142171245665511,0.3269367353463762
226,2020-09-14,5687,1992,0.350272551433093,0.3256746785126173
227,2020-09-15,7255,2567,0.3538249483115093,0.3394382081037178
228,2020-09-16,7241,2562,0.353818533351747,0.3526386776987831
229,2020-09-17,7040,2500,0.35511363636363635,0.35425237267563087
230,2020-09-18,6791,2225,0.3276395228979532,0.34552389753777885
231,2020-09-19,3931,991,0.2520987026201984,0.3116172872939293
232,2020-09-20,3838,1081,0.281657113079729,0.28713177953262686
233,2020-09-21,6336,1943,0.30666035353535354,0.28013872307842697
234,2020-09-22,6603,2203,0.33363622595789794,0.30731789752432687
235,2020-09-23,6925,2157,0.31148014440433214,0.3172589079658612
236,2020-09-24,6925,2250,0.3249097472924188,0.3233420392182163
237,2020-09-25,6363,2042,0.3209178060663209,0.319102565921024
238,2020-09-26,3631,993,0.27347838061140184,0.3064353113233805
239,2020-09-27,3716,1052,0.2831001076426265,0.29249876477344977
240,2020-09-28,6049,2013,0.33278227806248967,0.29645358877217265
241,2020-09-29,6759,2383,0.35256694777333925,0.3228164444928185
242,2020-09-30,6953,2328,0.3348195023730764,0.3400562427363018
243,2020-10-01,7019,2431,0.3463456332810942,0.3445773611425033
244,2020-10-02,6623,3044,0.45961044843726406,0.3802585280304782
245,2020-10-03,3793,1591,0.4194568942789349,0.4084709919990977
246,2020-10-04,3594,1377,0.3831385642737897,0.42073530232999623
247,2020-10-05,5889,2520,0.42791645440652065,0.41017063765308176
248,2020-10-06,6828,2807,0.4111013473930873,0.4073854553577992
249,2020-10-07,7363,2860,0.3884286296346598,0.4091488104780892
250,2020-10-08,6944,2804,0.40380184331797236,0.4011106067819065
251,2020-10-09,6369,2462,0.3865598995132674,0.3929301241552998
252,2020-10-10,3508,1223,0.3486316989737742,0.37966448060167135
253,2020-10-11,3428,1174,0.3424737456242707,0.3592217813704374
254,2020-10-12,5790,2231,0.3853195164075993,0.35880832033521476
255,2020-10-13,7250,2502,0.3451034482758621,0.357632236769244
256,2020-10-14,7000,2477,0.35385714285714287,0.36142670251353476
257,2020-10-15,7236,2787,0.3851575456053068,0.36137271224610396
258,2020-10-16,6308,2259,0.3581166772352568,0.3657104552325688
259,2020-10-17,3258,1059,0.3250460405156538,0.35610675445207246
260,2020-10-18,3245,1117,0.34422187981510016,0.34246153252200356
261,2020-10-19,5865,2140,0.3648763853367434,0.34471476855583244
262,2020-10-20,6628,2200,0.331925165962583,0.34700781037147554
263,2020-10-21,6976,2452,0.3514908256880734,0.34943079232913327
264,2020-10-22,7221,2482,0.3437197064118543,0.3423785660208369
265,2020-10-23,6171,2125,0.3443526170798898,0.3465210497266058
266,2020-10-24,3589,1204,0.3354694901086654,0.3411806045334698
267,2020-10-25,3552,1194,0.33614864864864863,0.33865691861240127
268,2020-10-26,6112,2075,0.33949607329842935,0.33703807068524777
269,2020-10-27,6775,2311,0.3411070110701107,0.3389172443390629
270,2020-10-28,7340,2575,0.3508174386920981,0.3438068410202127
271,2020-10-29,7442,2703,0.36320881483472184,0.3517110881989769
272,2020-10-30,6415,2465,0.3842556508183944,0.36609396811507144
273,2020-10-31,3703,1329,0.3588981906562247,0.36878755210311365
274,2020-11-01,3549,1151,0.3243167089320935,0.3558235168022375
275,2020-11-02,6616,2513,0.3798367593712213,0.3543505529865132
276,2020-11-03,7451,2421,0.3249228291504496,0.3430254324845881
277,2020-11-04,7419,2367,0.31904569348968864,0.3412684273371198
278,2020-11-05,7054,2365,0.3352707683583782,0.3264130969995055
279,2020-11-06,6212,2127,0.342401802962009,0.3322394216033586
280,2020-11-07,3986,1306,0.327646763672855,0.3351064449977474
281,2020-11-08,3534,1118,0.31635540464063383,0.3288013237584993
282,2020-11-09,6454,2608,0.4040904865199876,0.34936421827782543
283,2020-11-10,6574,2345,0.35670824459993916,0.3590513785868535
284,2020-11-11,6507,2276,0.34977716305517137,0.3701919647250327
285,2020-11-12,6802,2530,0.37194942663922376,0.3594782780981114
286,2020-11-13,6267,2249,0.3588638902186054,0.3601968266376668
287,2020-11-14,3297,1078,0.32696390658174096,0.35259240781319007
288,2020-11-15,3577,1244,0.3477774671512441,0.3445350879838635
289,2020-11-16,6104,2332,0.38204456094364353,0.3522619782255429
290,2020-11-17,6384,2424,0.37969924812030076,0.36984042540506284
291,2020-11-18,6492,2454,0.378003696857671,0.379915835307205
292,2020-11-19,6932,2637,0.38040969417195614,0.37937087971664263
293,2020-11-20,6315,2377,0.3764053840063341,0.3782729250119871
294,2020-11-21,3368,1226,0.3640142517814727,0.3736097766532543
295,2020-11-22,3409,1143,0.3352889410384277,0.35856952560874483
296,2020-11-23,6101,2404,0.3940337649565645,0.36444565259215495
297,2020-11-24,6287,2317,0.36853825353904884,0.36595365317801365
298,2020-11-25,6127,2293,0.37424514444263096,0.37893905431274816
299,2020-11-26,3644,1299,0.3564763995609221,0.3664199325142006
300,2020-11-27,4989,1755,0.3517739025856885,0.3608318155297472
301,2020-11-28,3383,1098,0.3245639964528525,0.3442714328664877
302,2020-11-29,3597,1136,0.31581873783708647,0.3307188789585425
303,2020-11-30,5989,2131,0.35581900150275503,0.3320672452642313
304,2020-12-01,6358,2360,0.37118590751808744,0.3476078822859763
305,2020-12-02,6675,2561,0.3836704119850187,0.3702251070019537
306,2020-12-03,6793,2564,0.3774473722950096,0.37743456393270525
307,2020-12-04,6246,2489,0.3984950368235671,0.3865376070345318
308,2020-12-05,3324,1115,0.33543922984356195,0.37046054632071285
309,2020-12-06,3525,1242,0.3523404255319149,0.36209156406634796
310,2020-12-07,6154,2452,0.398440038999025,0.3620732314581672
311,2020-12-08,6738,2760,0.40961709706144256,0.3867991871974608
312,2020-12-09,6439,2417,0.375368846094114,0.3944753273848605
313,2020-12-10,6941,2582,0.3719925082841089,0.38565948381322185
314,2020-12-11,5855,2296,0.39214346712211784,0.37983494050011357
