,state,date,cases,deaths,incidence,rolling_incidence,rolling_cases,rolling_deaths
27717,AK,2020-08-06,34.0,0.0,4.784394671551297,11.794997475987714,86.0,0.2857142857142857
27665,AK,2020-08-07,55.0,0.0,7.244940502634847,10.662365268028623,78.14285714285714,0.2857142857142857
3901,AK,2020-08-08,76.0,1.0,10.52566827741282,9.314923503387636,67.85714285714286,0.2857142857142857
3745,AK,2020-08-09,101.0,0.0,13.396305080343609,8.416628993626976,62.142857142857146,0.2857142857142857
23557,AK,2020-08-10,60.0,0.0,8.611910408792426,8.455685276660063,62.142857142857146,0.14285714285714285
23609,AK,2020-08-11,51.0,0.0,6.151364577708819,8.299460144527773,61.714285714285715,0.14285714285714285
14301,AK,2020-08-12,54.0,1.0,8.201819436945243,8.41662899362701,61.57142857142857,0.2857142857142857
14249,AK,2020-08-13,84.0,0.0,11.482547211723045,9.373507927937258,68.71428571428571,0.2857142857142857
2185,AK,2020-08-14,110.0,0.0,15.03666896773268,10.486611994379805,76.57142857142857,0.2857142857142857
2237,AK,2020-08-15,86.0,1.0,11.345850221107298,10.603780843479017,78.0,0.2857142857142857
20437,AK,2020-08-16,100.0,0.0,14.079790033422341,10.701421551061694,77.85714285714286,0.2857142857142857
20385,AK,2020-08-17,51.0,0.0,6.834849530787665,10.447555711346727,76.57142857142857,0.2857142857142857
13053,AK,2020-08-18,62.0,1.0,8.475213436726449,10.779534119777818,78.14285714285714,0.42857142857142855
13001,AK,2020-08-19,67.0,0.0,9.158698352705528,10.916231107743572,80.0,0.2857142857142857
1145,AK,2020-08-20,85.0,0.0,11.209153230491665,10.877174824710519,80.14285714285714,0.2857142857142857
1197,AK,2020-08-21,64.0,1.0,9.295395361870987,10.05699288101599,73.57142857142857,0.42857142857142855
22933,AK,2020-08-22,90.0,1.0,12.166032164802004,10.174161730115234,74.14285714285714,0.42857142857142855
22881,AK,2020-08-23,65.0,1.0,8.748607399408229,9.412564210970361,69.14285714285714,0.5714285714285714
26677,AK,2020-08-24,68.0,0.0,9.432092352486734,9.783598899784513,71.57142857142857,0.5714285714285714
26729,AK,2020-08-25,32.0,4.0,4.511000690319861,9.217282793155002,67.28571428571429,1.0
13937,AK,2020-08-26,53.0,1.0,7.108243512019044,8.924360673056933,65.28571428571429,1.1428571428571428
13885,AK,2020-08-27,80.0,0.0,10.799062258644312,8.865776248507311,64.57142857142857,1.1428571428571428
21061,AK,2020-08-28,118.0,0.0,16.130244892658652,9.842183324334119,72.28571428571429,1.0
20957,AK,2020-08-29,89.0,0.0,12.302729155417637,9.861711465850638,72.14285714285714,0.8571428571428571
8997,AK,2020-08-30,44.0,0.0,6.014667587093072,9.471148635519901,69.14285714285714,0.7142857142857143
9049,AK,2020-08-31,37.0,0.0,5.0577886527829605,8.84624810699079,64.71428571428571,0.7142857142857143
7541,AK,2020-09-01,34.0,2.0,4.647697680935494,8.865776248507311,65.0,0.42857142857142855
17941,AK,2020-09-02,66.0,0.0,8.885304390023975,9.119642088222301,66.85714285714286,0.2857142857142857
17993,AK,2020-09-03,102.0,1.0,13.943093042806481,9.56878934310261,70.0,0.42857142857142855
28549,AK,2020-09-04,119.0,0.0,16.40363887389026,9.607845626135697,70.14285714285714,0.42857142857142855
28497,AK,2020-09-05,93.0,2.0,12.712820127264877,9.666430050685303,70.71428571428571,0.7142857142857143
11753,AK,2020-09-06,83.0,0.0,11.345850221107412,10.428027569830208,76.28571428571429,0.7142857142857143
11805,AK,2020-09-07,33.0,0.0,4.511000690319747,10.349915003764036,75.71428571428571,0.7142857142857143
18981,AK,2020-09-08,35.0,0.0,4.784394671551354,10.369443145280586,75.85714285714286,0.42857142857142855
19137,AK,2020-09-09,63.0,0.0,8.611910408792255,10.330386862247483,75.42857142857143,0.42857142857142855
15289,AK,2020-09-10,121.0,0.0,16.540335864506005,10.701421551061701,78.14285714285714,0.2857142857142857
15237,AK,2020-09-11,92.0,1.0,12.576123136649244,10.1546335885987,74.28571428571429,0.42857142857142855
24441,AK,2020-09-12,103.0,1.0,14.079790033422341,10.349915003764051,75.71428571428571,0.2857142857142857
24493,AK,2020-09-13,61.0,0.0,8.338516427560762,9.920295890400244,72.57142857142857,0.2857142857142857
20905,AK,2020-09-14,75.0,0.0,10.25227429618144,10.740477834094772,78.57142857142857,0.2857142857142857
20853,AK,2020-09-15,41.0,0.0,5.604576615245833,10.857646683193982,79.42857142857143,0.2857142857142857
2653,AK,2020-09-16,48.0,0.0,6.561455549556058,10.564724560445955,77.28571428571429,0.2857142857142857
2705,AK,2020-09-17,105.0,0.0,14.353184014654062,10.252274296181392,75.0,0.2857142857142857
26365,AK,2020-09-18,107.0,1.0,14.626577995885214,10.545196418929388,77.14285714285714,0.2857142857142857
26417,AK,2020-09-19,85.0,0.0,11.619244202338791,10.193689871631737,74.57142857142857,0.14285714285714285
22413,AK,2020-09-20,92.0,0.0,12.712820127264877,10.818590400160897,79.0,0.14285714285714285
22361,AK,2020-09-21,70.0,0.0,9.568789343102821,10.720949692578236,78.28571428571429,0.14285714285714285
677,AK,2020-09-22,44.0,0.0,6.014667587093186,10.779534117127858,78.71428571428571,0.14285714285714285
729,AK,2020-09-23,68.0,0.0,9.295395361871215,11.170096947458594,81.57142857142857,0.14285714285714285
12741,AK,2020-09-24,128.0,1.0,17.497214798816003,11.619244202338873,84.85714285714286,0.2857142857142857
12689,AK,2020-09-25,122.0,6.0,16.677032855121524,11.912166325086917,87.0,1.0
