state,date,total,covid
Louisiana,2020-06-18 00:00:00,851,238
Louisiana,2020-06-19 00:00:00,774,237
Louisiana,2020-06-20 00:00:00,376,139
Louisiana,2020-06-21 00:00:00,269,93
Louisiana,2020-06-22 00:00:00,740,256
Louisiana,2020-06-23 00:00:00,800,248
Louisiana,2020-06-24 00:00:00,771,255
Louisiana,2020-06-25 00:00:00,896,301
Louisiana,2020-06-26 00:00:00,747,242
Louisiana,2020-06-27 00:00:00,312,89
Louisiana,2020-06-28 00:00:00,264,113
Louisiana,2020-06-29 00:00:00,759,223
Louisiana,2020-06-30 00:00:00,751,252
Louisiana,2020-07-01 00:00:00,659,180
Louisiana,2020-07-02 00:00:00,791,250
Louisiana,2020-07-03 00:00:00,454,141
Louisiana,2020-07-04 00:00:00,266,85
Louisiana,2020-07-05 00:00:00,275,86
Louisiana,2020-07-06 00:00:00,655,206
Louisiana,2020-07-07 00:00:00,817,236
Louisiana,2020-07-08 00:00:00,810,228
Louisiana,2020-07-09 00:00:00,880,276
Louisiana,2020-07-10 00:00:00,762,210
Louisiana,2020-07-11 00:00:00,533,210
Louisiana,2020-07-12 00:00:00,353,144
Louisiana,2020-07-13 00:00:00,811,227
Louisiana,2020-07-14 00:00:00,853,257
Louisiana,2020-07-15 00:00:00,869,265
Louisiana,2020-07-16 00:00:00,839,278
Louisiana,2020-07-17 00:00:00,807,209
Louisiana,2020-07-18 00:00:00,324,84
Louisiana,2020-07-19 00:00:00,300,107
Louisiana,2020-07-20 00:00:00,724,211
Louisiana,2020-07-21 00:00:00,810,236
Louisiana,2020-07-22 00:00:00,746,203
Louisiana,2020-07-23 00:00:00,816,261
Louisiana,2020-07-24 00:00:00,334,107
Louisiana,2020-07-25 00:00:00,54,12
Louisiana,2020-07-26 00:00:00,75,36
Louisiana,2020-07-27 00:00:00,153,43
Louisiana,2020-07-28 00:00:00,315,81
Louisiana,2020-07-29 00:00:00,667,183
Louisiana,2020-07-30 00:00:00,771,212
Louisiana,2020-07-31 00:00:00,659,187
Louisiana,2020-08-01 00:00:00,284,96
Louisiana,2020-08-02 00:00:00,297,101
Louisiana,2020-08-03 00:00:00,671,179
Louisiana,2020-08-04 00:00:00,462,131
Louisiana,2020-08-05 00:00:00,105,31
Louisiana,2020-08-06 00:00:00,186,51
Louisiana,2020-08-07 00:00:00,348,82
Louisiana,2020-08-08 00:00:00,237,60
Louisiana,2020-08-09 00:00:00,198,60
Louisiana,2020-08-10 00:00:00,662,152
Louisiana,2020-08-11 00:00:00,744,186
Louisiana,2020-08-12 00:00:00,634,171
Louisiana,2020-08-13 00:00:00,644,160
Louisiana,2020-08-14 00:00:00,595,134
Louisiana,2020-08-15 00:00:00,249,53
Louisiana,2020-08-16 00:00:00,203,52
Louisiana,2020-08-17 00:00:00,674,153
Louisiana,2020-08-18 00:00:00,714,144
Louisiana,2020-08-19 00:00:00,703,138
Louisiana,2020-08-20 00:00:00,743,164
Louisiana,2020-08-21 00:00:00,578,114
Louisiana,2020-08-22 00:00:00,264,44
Louisiana,2020-08-23 00:00:00,311,55
Louisiana,2020-08-24 00:00:00,590,127
Louisiana,2020-08-25 00:00:00,685,124
Louisiana,2020-08-26 00:00:00,685,95
Louisiana,2020-08-27 00:00:00,652,79
Louisiana,2020-08-28 00:00:00,602,99
Louisiana,2020-08-29 00:00:00,356,37
Louisiana,2020-08-30 00:00:00,264,36
Louisiana,2020-08-31 00:00:00,761,125
Louisiana,2020-09-01 00:00:00,691,109
