state,date,total,covid
Pennsylvania,2020-06-03 00:00:00,1856,351
Pennsylvania,2020-06-04 00:00:00,1854,351
Pennsylvania,2020-06-05 00:00:00,1797,381
Pennsylvania,2020-06-06 00:00:00,670,170
Pennsylvania,2020-06-07 00:00:00,665,158
Pennsylvania,2020-06-08 00:00:00,1538,351
Pennsylvania,2020-06-09 00:00:00,1624,306
Pennsylvania,2020-06-10 00:00:00,1868,356
Pennsylvania,2020-06-11 00:00:00,1813,374
Pennsylvania,2020-06-12 00:00:00,1762,362
Pennsylvania,2020-06-13 00:00:00,572,157
Pennsylvania,2020-06-14 00:00:00,642,182
Pennsylvania,2020-06-15 00:00:00,1742,363
Pennsylvania,2020-06-16 00:00:00,1548,292
Pennsylvania,2020-06-17 00:00:00,1655,338
Pennsylvania,2020-06-18 00:00:00,1662,318
Pennsylvania,2020-06-19 00:00:00,1708,329
Pennsylvania,2020-06-20 00:00:00,607,202
Pennsylvania,2020-06-21 00:00:00,571,165
Pennsylvania,2020-06-22 00:00:00,1399,314
Pennsylvania,2020-06-23 00:00:00,1506,327
Pennsylvania,2020-06-24 00:00:00,1491,334
Pennsylvania,2020-06-25 00:00:00,1784,389
Pennsylvania,2020-06-26 00:00:00,1616,326
Pennsylvania,2020-06-27 00:00:00,596,152
Pennsylvania,2020-06-28 00:00:00,558,151
Pennsylvania,2020-06-29 00:00:00,1576,359
Pennsylvania,2020-06-30 00:00:00,1448,329
Pennsylvania,2020-07-01 00:00:00,1354,302
Pennsylvania,2020-07-02 00:00:00,1448,324
Pennsylvania,2020-07-03 00:00:00,1006,227
Pennsylvania,2020-07-04 00:00:00,514,168
Pennsylvania,2020-07-05 00:00:00,529,159
Pennsylvania,2020-07-06 00:00:00,1453,347
Pennsylvania,2020-07-07 00:00:00,1656,359
Pennsylvania,2020-07-08 00:00:00,1672,327
Pennsylvania,2020-07-09 00:00:00,1889,397
Pennsylvania,2020-07-10 00:00:00,1940,361
Pennsylvania,2020-07-11 00:00:00,827,302
Pennsylvania,2020-07-12 00:00:00,694,234
Pennsylvania,2020-07-13 00:00:00,1670,313
Pennsylvania,2020-07-14 00:00:00,1610,332
Pennsylvania,2020-07-15 00:00:00,1689,383
Pennsylvania,2020-07-16 00:00:00,1560,416
Pennsylvania,2020-07-17 00:00:00,1460,287
Pennsylvania,2020-07-18 00:00:00,582,161
Pennsylvania,2020-07-19 00:00:00,544,172
Pennsylvania,2020-07-20 00:00:00,1440,319
Pennsylvania,2020-07-21 00:00:00,1661,310
Pennsylvania,2020-07-22 00:00:00,1574,339
Pennsylvania,2020-07-23 00:00:00,1856,403
Pennsylvania,2020-07-24 00:00:00,714,201
Pennsylvania,2020-07-25 00:00:00,112,35
Pennsylvania,2020-07-26 00:00:00,168,66
Pennsylvania,2020-07-27 00:00:00,422,122
Pennsylvania,2020-07-28 00:00:00,546,142
Pennsylvania,2020-07-29 00:00:00,1329,275
Pennsylvania,2020-07-30 00:00:00,1689,327
Pennsylvania,2020-07-31 00:00:00,1606,338
Pennsylvania,2020-08-01 00:00:00,616,173
Pennsylvania,2020-08-02 00:00:00,565,155
Pennsylvania,2020-08-03 00:00:00,1652,330
Pennsylvania,2020-08-04 00:00:00,765,166
Pennsylvania,2020-08-05 00:00:00,367,96
Pennsylvania,2020-08-06 00:00:00,458,99
Pennsylvania,2020-08-07 00:00:00,840,172
Pennsylvania,2020-08-08 00:00:00,597,148
Pennsylvania,2020-08-09 00:00:00,558,148
Pennsylvania,2020-08-10 00:00:00,1418,272
Pennsylvania,2020-08-11 00:00:00,1751,319
Pennsylvania,2020-08-12 00:00:00,1695,293
Pennsylvania,2020-08-13 00:00:00,1787,284
Pennsylvania,2020-08-14 00:00:00,1688,237
Pennsylvania,2020-08-15 00:00:00,610,159
Pennsylvania,2020-08-16 00:00:00,463,108
Pennsylvania,2020-08-17 00:00:00,1502,269
Pennsylvania,2020-08-18 00:00:00,1496,264
Pennsylvania,2020-08-19 00:00:00,1628,217
Pennsylvania,2020-08-20 00:00:00,2000,287
Pennsylvania,2020-08-21 00:00:00,1634,222
Pennsylvania,2020-08-22 00:00:00,540,118
Pennsylvania,2020-08-23 00:00:00,493,93
Pennsylvania,2020-08-24 00:00:00,1421,216
Pennsylvania,2020-08-25 00:00:00,1646,269
Pennsylvania,2020-08-26 00:00:00,1495,232
Pennsylvania,2020-08-27 00:00:00,1676,220
Pennsylvania,2020-08-28 00:00:00,1700,207
Pennsylvania,2020-08-29 00:00:00,565,98
Pennsylvania,2020-08-30 00:00:00,536,99
Pennsylvania,2020-08-31 00:00:00,1643,223
Pennsylvania,2020-09-01 00:00:00,1682,207
