state,date,total,covid
Puerto Rico,2020-06-07 00:00:00,222,66
Puerto Rico,2020-06-08 00:00:00,305,93
Puerto Rico,2020-06-09 00:00:00,414,124
Puerto Rico,2020-06-10 00:00:00,430,145
Puerto Rico,2020-06-11 00:00:00,385,100
Puerto Rico,2020-06-12 00:00:00,332,103
Puerto Rico,2020-06-13 00:00:00,213,77
Puerto Rico,2020-06-14 00:00:00,199,63
Puerto Rico,2020-06-15 00:00:00,378,99
Puerto Rico,2020-06-16 00:00:00,402,121
Puerto Rico,2020-06-17 00:00:00,390,95
Puerto Rico,2020-06-18 00:00:00,395,98
Puerto Rico,2020-06-19 00:00:00,337,76
Puerto Rico,2020-06-20 00:00:00,204,56
Puerto Rico,2020-06-21 00:00:00,218,74
Puerto Rico,2020-06-22 00:00:00,355,93
Puerto Rico,2020-06-23 00:00:00,398,105
Puerto Rico,2020-06-24 00:00:00,387,112
Puerto Rico,2020-06-25 00:00:00,415,133
Puerto Rico,2020-06-26 00:00:00,315,88
Puerto Rico,2020-06-27 00:00:00,175,66
Puerto Rico,2020-06-28 00:00:00,230,56
Puerto Rico,2020-06-29 00:00:00,370,107
Puerto Rico,2020-06-30 00:00:00,381,97
Puerto Rico,2020-07-01 00:00:00,393,112
Puerto Rico,2020-07-02 00:00:00,346,89
Puerto Rico,2020-07-03 00:00:00,331,74
Puerto Rico,2020-07-04 00:00:00,185,55
Puerto Rico,2020-07-05 00:00:00,194,57
Puerto Rico,2020-07-06 00:00:00,372,98
Puerto Rico,2020-07-07 00:00:00,367,98
Puerto Rico,2020-07-08 00:00:00,408,109
Puerto Rico,2020-07-09 00:00:00,378,103
Puerto Rico,2020-07-10 00:00:00,325,88
Puerto Rico,2020-07-11 00:00:00,179,55
Puerto Rico,2020-07-12 00:00:00,197,61
Puerto Rico,2020-07-13 00:00:00,321,107
Puerto Rico,2020-07-14 00:00:00,350,96
Puerto Rico,2020-07-15 00:00:00,396,126
Puerto Rico,2020-07-16 00:00:00,364,109
Puerto Rico,2020-07-17 00:00:00,353,103
Puerto Rico,2020-07-18 00:00:00,187,57
Puerto Rico,2020-07-19 00:00:00,200,58
Puerto Rico,2020-07-20 00:00:00,308,95
Puerto Rico,2020-07-21 00:00:00,333,89
Puerto Rico,2020-07-22 00:00:00,353,89
Puerto Rico,2020-07-23 00:00:00,365,92
Puerto Rico,2020-07-24 00:00:00,178,49
Puerto Rico,2020-07-25 00:00:00,6,1
Puerto Rico,2020-07-26 00:00:00,7,2
Puerto Rico,2020-07-27 00:00:00,20,3
Puerto Rico,2020-07-28 00:00:00,87,13
Puerto Rico,2020-07-29 00:00:00,321,69
Puerto Rico,2020-07-30 00:00:00,338,88
Puerto Rico,2020-07-31 00:00:00,338,88
Puerto Rico,2020-08-01 00:00:00,178,44
Puerto Rico,2020-08-02 00:00:00,175,40
Puerto Rico,2020-08-03 00:00:00,307,79
Puerto Rico,2020-08-04 00:00:00,210,49
Puerto Rico,2020-08-05 00:00:00,29,2
Puerto Rico,2020-08-06 00:00:00,32,4
Puerto Rico,2020-08-07 00:00:00,122,14
Puerto Rico,2020-08-08 00:00:00,139,27
Puerto Rico,2020-08-09 00:00:00,225,40
Puerto Rico,2020-08-10 00:00:00,298,63
Puerto Rico,2020-08-11 00:00:00,330,79
Puerto Rico,2020-08-12 00:00:00,346,70
Puerto Rico,2020-08-13 00:00:00,382,93
Puerto Rico,2020-08-14 00:00:00,346,64
Puerto Rico,2020-08-15 00:00:00,163,35
Puerto Rico,2020-08-16 00:00:00,239,41
Puerto Rico,2020-08-17 00:00:00,351,83
Puerto Rico,2020-08-18 00:00:00,379,111
Puerto Rico,2020-08-19 00:00:00,397,89
Puerto Rico,2020-08-20 00:00:00,373,57
Puerto Rico,2020-08-21 00:00:00,334,57
Puerto Rico,2020-08-22 00:00:00,212,42
Puerto Rico,2020-08-23 00:00:00,205,49
Puerto Rico,2020-08-24 00:00:00,400,99
Puerto Rico,2020-08-25 00:00:00,375,70
Puerto Rico,2020-08-26 00:00:00,362,62
Puerto Rico,2020-08-27 00:00:00,380,69
Puerto Rico,2020-08-28 00:00:00,346,67
Puerto Rico,2020-08-29 00:00:00,197,30
Puerto Rico,2020-08-30 00:00:00,162,27
Puerto Rico,2020-08-31 00:00:00,343,54
Puerto Rico,2020-09-01 00:00:00,392,85
