state,date,total,covid
Hawaii,2020-06-18 00:00:00,500,71
Hawaii,2020-06-19 00:00:00,542,77
Hawaii,2020-06-20 00:00:00,146,35
Hawaii,2020-06-21 00:00:00,139,44
Hawaii,2020-06-22 00:00:00,381,86
Hawaii,2020-06-23 00:00:00,411,86
Hawaii,2020-06-24 00:00:00,434,87
Hawaii,2020-06-25 00:00:00,521,104
Hawaii,2020-06-26 00:00:00,476,74
Hawaii,2020-06-27 00:00:00,124,30
Hawaii,2020-06-28 00:00:00,158,36
Hawaii,2020-06-29 00:00:00,430,84
Hawaii,2020-06-30 00:00:00,399,64
Hawaii,2020-07-01 00:00:00,405,62
Hawaii,2020-07-02 00:00:00,348,69
Hawaii,2020-07-03 00:00:00,272,72
Hawaii,2020-07-04 00:00:00,111,26
Hawaii,2020-07-05 00:00:00,151,35
Hawaii,2020-07-06 00:00:00,400,85
Hawaii,2020-07-07 00:00:00,447,80
Hawaii,2020-07-08 00:00:00,424,89
Hawaii,2020-07-09 00:00:00,521,83
Hawaii,2020-07-10 00:00:00,580,89
Hawaii,2020-07-11 00:00:00,213,58
Hawaii,2020-07-12 00:00:00,227,71
Hawaii,2020-07-13 00:00:00,426,102
Hawaii,2020-07-14 00:00:00,498,97
Hawaii,2020-07-15 00:00:00,434,79
Hawaii,2020-07-16 00:00:00,355,62
Hawaii,2020-07-17 00:00:00,424,67
Hawaii,2020-07-18 00:00:00,198,40
Hawaii,2020-07-19 00:00:00,168,47
Hawaii,2020-07-20 00:00:00,365,54
Hawaii,2020-07-21 00:00:00,525,89
Hawaii,2020-07-22 00:00:00,406,73
Hawaii,2020-07-23 00:00:00,588,103
Hawaii,2020-07-24 00:00:00,156,30
Hawaii,2020-07-25 00:00:00,4,2
Hawaii,2020-07-26 00:00:00,11,2
Hawaii,2020-07-27 00:00:00,39,13
Hawaii,2020-07-28 00:00:00,95,31
Hawaii,2020-07-29 00:00:00,319,82
Hawaii,2020-07-30 00:00:00,524,80
Hawaii,2020-07-31 00:00:00,403,73
Hawaii,2020-08-01 00:00:00,196,44
Hawaii,2020-08-02 00:00:00,152,38
Hawaii,2020-08-03 00:00:00,496,95
Hawaii,2020-08-04 00:00:00,157,47
Hawaii,2020-08-05 00:00:00,26,8
Hawaii,2020-08-06 00:00:00,49,22
Hawaii,2020-08-07 00:00:00,241,53
Hawaii,2020-08-08 00:00:00,174,64
Hawaii,2020-08-09 00:00:00,180,52
Hawaii,2020-08-10 00:00:00,393,84
Hawaii,2020-08-11 00:00:00,569,115
Hawaii,2020-08-12 00:00:00,440,84
Hawaii,2020-08-13 00:00:00,601,94
Hawaii,2020-08-14 00:00:00,594,85
Hawaii,2020-08-15 00:00:00,170,47
Hawaii,2020-08-16 00:00:00,162,36
Hawaii,2020-08-17 00:00:00,426,94
Hawaii,2020-08-18 00:00:00,453,66
Hawaii,2020-08-19 00:00:00,517,85
Hawaii,2020-08-20 00:00:00,631,101
Hawaii,2020-08-21 00:00:00,492,74
Hawaii,2020-08-22 00:00:00,190,48
Hawaii,2020-08-23 00:00:00,170,49
Hawaii,2020-08-24 00:00:00,466,77
Hawaii,2020-08-25 00:00:00,497,95
Hawaii,2020-08-26 00:00:00,505,87
Hawaii,2020-08-27 00:00:00,574,95
Hawaii,2020-08-28 00:00:00,593,78
Hawaii,2020-08-29 00:00:00,187,57
Hawaii,2020-08-30 00:00:00,209,47
Hawaii,2020-08-31 00:00:00,505,79
Hawaii,2020-09-01 00:00:00,565,87
